FundingDecisionId2,GeographicAreaId1,GeographicAreaCode_ISO21,GeographicAreaCode_ISO22,GeographicAreaCode_ISO31,GeographicAreaName1,GeographicAreaLevelName1,ComponentId1,ComponentName1,PeriodFrom,PeriodTo,Currency,AllocatedAmount,ProgramSplitAmount,ProgramSplitStatus,AllocationUtilizationPeriodStartDate,AllocationUtilizationPeriodEndDate
8446c08f-eac0-4575-ba2d-74b13fc918fc,ccd66728-2585-4e48-a529-591ccfb81152,MN,MN,MNG,Mongolia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7224359.00,7224359.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
0efa8ff2-2447-4294-ace7-b92a42c1a32f,ccd66728-2585-4e48-a529-591ccfb81152,MN,MN,MNG,Mongolia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,3044708.00,3044708.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
56d73bda-def2-4361-a8fc-234827ce99e3,422a9c0c-7b21-48fa-b37c-61a1ada27bd1,MZ,MZ,MOZ,Mozambique,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,289889134.00,289889134.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
ec9dfbf2-020d-45c5-9820-7c022a3e4fdc,422a9c0c-7b21-48fa-b37c-61a1ada27bd1,MZ,MZ,MOZ,Mozambique,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,167870339.00,167870339.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
dd578937-01a3-45fb-89f7-af6666d16e98,422a9c0c-7b21-48fa-b37c-61a1ada27bd1,MZ,MZ,MOZ,Mozambique,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,45122235.00,45122235.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
8681aeef-bd58-472a-ba23-6b6249a73b74,332579ba-bfcb-4322-ba8a-61e37213d7a0,KM,KM,COM,Comoros,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,4588918.19,4089185.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
d3f0f498-d568-432b-9e39-713f16c9dcbd,332579ba-bfcb-4322-ba8a-61e37213d7a0,KM,KM,COM,Comoros,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,1335200.31,1189797.00,Original,7/1/2019 12:00:00 AM,6/30/2022 12:00:00 AM
bac6b806-16e9-4f76-b070-fcad8b4cb178,332579ba-bfcb-4322-ba8a-61e37213d7a0,KM,KM,COM,Comoros,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,864856.92,770674.00,Original,10/1/2018 12:00:00 AM,9/30/2021 12:00:00 AM
bcf2a6fb-5619-4766-9cf8-55a8cf6c0bb5,ec4cbe95-b688-4ab8-bb5b-61f6d90910a9,UZ,UZ,UZB,Uzbekistan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,21640400.00,19000831.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
2989f688-3141-4d28-bfb7-7bf5aee9f3cf,ec4cbe95-b688-4ab8-bb5b-61f6d90910a9,UZ,UZ,UZB,Uzbekistan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,13928377.00,16567946.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
ce59aafa-81bc-4b1a-8a53-9f40825a61cc,eeb0ddd9-ea5d-462e-b957-64421142ab69,DJ,DJ,DJI,Djibouti,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,2731792.00,2731792.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c1a21226-bbe6-407c-bbb3-e10ed85d3bbe,eeb0ddd9-ea5d-462e-b957-64421142ab69,DJ,DJ,DJI,Djibouti,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2910923.00,2910923.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
7384e9c7-cbb9-4ff1-9e91-f6d467c6ec14,eeb0ddd9-ea5d-462e-b957-64421142ab69,DJ,DJ,DJI,Djibouti,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,2873205.00,2873205.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
a15bd4ca-d42c-423c-8ec4-256c5312f98c,6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35,ER,ER,ERI,Eritrea,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,21554342.00,18043051.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
4744c627-b916-4007-a3f9-785070812ff6,6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35,ER,ER,ERI,Eritrea,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,4462207.00,4366636.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c179da82-abcd-4a30-82e1-d5b578238110,6edd1ebf-5c1a-4c58-a3f4-69bd2e882d35,ER,ER,ERI,Eritrea,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,17649811.00,21256673.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
315b9e98-33c4-49ca-9a8d-12b1577e67cf,3c3b504b-ffc2-4d73-a75c-69f197d07256,BD,BD,BGD,Bangladesh,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,18295447.00,21495447.00,Agreed,12/1/2017 12:00:00 AM,11/30/2020 12:00:00 AM
313174ab-09bb-4a18-bce6-72f51ed0d7ca,3c3b504b-ffc2-4d73-a75c-69f197d07256,BD,BD,BGD,Bangladesh,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,30000000.00,26800000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
210fbbc0-9849-41a7-b084-a087a1f840d0,3c3b504b-ffc2-4d73-a75c-69f197d07256,BD,BD,BGD,Bangladesh,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,97935663.00,97935663.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
715cb083-e006-4079-9384-87f1a55b9c3f,230dc866-39f9-4332-9c9d-6b9145dc667a,RS,RS,SRB,Serbia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,1232578.84,1098351.00,Original,,
0de55201-f63e-4bd7-a2d3-64a067d769b0,38565614-b542-4558-96f5-6c0ab3e36f97,HN,HN,HND,Honduras,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,5376572.00,5376572.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
42b34676-d667-44b9-a7e4-7155bf212ae2,38565614-b542-4558-96f5-6c0ab3e36f97,HN,HN,HND,Honduras,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,2743600.00,2743600.00,Agreed,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
3aec28c7-cfa1-4497-9568-fa5ed5900bb4,38565614-b542-4558-96f5-6c0ab3e36f97,HN,HN,HND,Honduras,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,10004747.00,10004747.00,Agreed,8/1/2019 12:00:00 AM,7/31/2022 12:00:00 AM
a0548fde-f747-414c-9772-17cfe24bc59e,4e114ee0-b689-436f-a9a4-6d8f0ff49d0b,NE,NE,NER,Niger,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,56747651.22,44567832.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
5d3132a9-b28a-45dc-8559-77364058cfe6,4e114ee0-b689-436f-a9a4-6d8f0ff49d0b,NE,NE,NER,Niger,Country,bb43fbf2-5897-40c5-aa85-4a5edff13fa0,RSSH,2017,2019,US$,0.00,6000000.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
23312cc7-616e-453e-9d5b-883e28bd387b,4e114ee0-b689-436f-a9a4-6d8f0ff49d0b,NE,NE,NER,Niger,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,15032503.65,13395464.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
50fdd1d4-df82-44c3-8068-a836fa68b4be,4e114ee0-b689-436f-a9a4-6d8f0ff49d0b,NE,NE,NER,Niger,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,12510176.19,11147818.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
2c79c352-4a53-44b2-83ee-14a4715f421c,2d777324-7b1f-48ad-a1e0-72f6e4d2b646,BW,BW,BWA,Botswana,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,1287500.00,1287500.00,Agreed,10/1/2018 12:00:00 AM,9/30/2021 12:00:00 AM
e42d31bc-4f21-4c70-84d8-6e83e4ca031c,2d777324-7b1f-48ad-a1e0-72f6e4d2b646,BW,BW,BWA,Botswana,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1916471.00,1916471.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
c0c93e64-f9a6-43ce-b23c-7514d9751704,2d777324-7b1f-48ad-a1e0-72f6e4d2b646,BW,BW,BWA,Botswana,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,13950867.00,13950867.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
719a2def-47d8-4240-8947-5d2c85ebfb1a,6a035503-7fc3-41bf-85f8-757fcb9e2773,GM,GM,GMB,Gambia,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,15293792.00,13895813.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
4589ccc9-be6b-415b-8316-88e5b2ade77c,6a035503-7fc3-41bf-85f8-757fcb9e2773,GM,GM,GMB,Gambia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,8665790.00,11063769.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
9186d081-8600-43be-8176-8e790d44e722,6a035503-7fc3-41bf-85f8-757fcb9e2773,GM,GM,GMB,Gambia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,4000000.00,3000000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
f52e6f14-46e3-4da7-92e9-63c33fb47b06,3bcd34fa-b909-4cdf-93a2-75d02ac5cee9,MY,MY,MYS,Malaysia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,4031592.00,4031592.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
fd9678e9-bb3d-47c2-8e83-6d46d6d5f0b8,56c65361-a920-473c-b1c7-76b842d66bae,BO,BO,BOL,Bolivia (Plurinational State),Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,5648949.00,5648949.00,Original,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
43bbba1f-b8fe-40c9-9141-db9597c4f196,56c65361-a920-473c-b1c7-76b842d66bae,BO,BO,BOL,Bolivia (Plurinational State),Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,9175449.00,9175449.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
caf1bd72-ed9a-47a4-b0d2-f490afd98a81,56c65361-a920-473c-b1c7-76b842d66bae,BO,BO,BOL,Bolivia (Plurinational State),Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,3807860.00,3807860.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
39935ef9-f3fb-41f2-9776-5212d9aa9ee9,9b694df1-565a-4c5d-ad64-786048414bd9,PY,PY,PRY,Paraguay,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,4432967.00,4432967.00,Agreed,3/1/2018 12:00:00 AM,2/28/2021 12:00:00 AM
5a84a411-aea9-49e7-a725-8399691f669a,9b694df1-565a-4c5d-ad64-786048414bd9,PY,PY,PRY,Paraguay,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,2915321.00,2915321.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
55f4cb16-245f-42e9-9ba9-0dcaf70c3c86,9da0b8b2-7521-4c14-ab9a-7f1140e5247a,TL,TL,TLS,Timor-Leste,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,10969331.00,7951919.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
5068c955-6627-4d7a-baf0-c4e92510ac61,9da0b8b2-7521-4c14-ab9a-7f1140e5247a,TL,TL,TLS,Timor-Leste,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,2494891.00,4800000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
6b47a26d-772b-4dad-9791-f2355b373e35,9da0b8b2-7521-4c14-ab9a-7f1140e5247a,TL,TL,TLS,Timor-Leste,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2312598.00,3024901.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
7eaab3e2-12ac-4d3b-9816-18b82c4b3181,5f1b1f25-2479-438c-a84f-8093d3477a36,BF,BF,BFA,Burkina Faso,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,36760555.49,37506207.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
f822101d-f54e-4b60-94e4-bee9c4d8f356,5f1b1f25-2479-438c-a84f-8093d3477a36,BF,BF,BFA,Burkina Faso,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,100133418.25,82863309.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
4c0abb82-ae4d-40bf-ab80-e870c3b3557a,5f1b1f25-2479-438c-a84f-8093d3477a36,BF,BF,BFA,Burkina Faso,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7000000.00,7854404.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
ed2e7529-e00b-402f-aa39-38d7c21c838d,a76e4125-b5f5-41c8-8bcc-82d9dc5d1342,RW,RW,RWA,Rwanda,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,14154994.00,14154994.00,Agreed,1/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
214a2627-4890-47a1-8a17-4604ee55e462,a76e4125-b5f5-41c8-8bcc-82d9dc5d1342,RW,RW,RWA,Rwanda,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,41460255.00,41460255.00,Agreed,1/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
61cd77df-c9d1-47ba-bb8a-70b93c48332e,a76e4125-b5f5-41c8-8bcc-82d9dc5d1342,RW,RW,RWA,Rwanda,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,154462907.00,154462907.00,Agreed,1/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
8b36715e-1a6f-479b-aef6-7fa84bd01660,5061c5f2-1100-4eed-9cff-83787e240c78,ET,ET,ETH,Ethiopia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,194160288.00,194160288.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
7cb411d2-3bd0-43c4-a44e-9c896e94a98c,5061c5f2-1100-4eed-9cff-83787e240c78,ET,ET,ETH,Ethiopia,Country,bb43fbf2-5897-40c5-aa85-4a5edff13fa0,RSSH,2017,2019,US$,0.00,24000000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
0d061e02-fe49-47d0-95b9-cff040535347,5061c5f2-1100-4eed-9cff-83787e240c78,ET,ET,ETH,Ethiopia,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,129849218.00,111849218.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
eb62a307-7983-45dd-b806-f13eb4a33211,5061c5f2-1100-4eed-9cff-83787e240c78,ET,ET,ETH,Ethiopia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,51599381.00,45599381.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
2aa1068f-e894-42cc-84d9-0ccbe2f057a0,01ee1f53-5dd8-4797-811f-84989e8d452f,MU,MU,MUS,Mauritius,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2487917.00,2487917.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
5bb661d5-fc89-45e4-8544-00081b0b7a23,97066ca6-87c9-41ac-8e17-859ff7daa514,LK,LK,LKA,Sri Lanka,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,3024073.00,3024073.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
ee334f57-c006-434c-a0f9-f79cb6638cbc,97066ca6-87c9-41ac-8e17-859ff7daa514,LK,LK,LKA,Sri Lanka,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,6948047.00,6948047.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
7a6df62e-ef87-4c10-b2ab-fc4b05279664,97066ca6-87c9-41ac-8e17-859ff7daa514,LK,LK,LKA,Sri Lanka,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,2500000.00,2500000.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
751bd566-1060-4beb-b366-94dc94ac31bf,64c612a7-e6d5-464e-af1f-88c4f1522a7a,SR,SR,SUR,Suriname,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,2011482.00,2011482.00,Agreed,4/1/2018 12:00:00 AM,3/31/2021 12:00:00 AM
ffca8a19-194b-4cf1-9b2a-b76ea401a286,64c612a7-e6d5-464e-af1f-88c4f1522a7a,SR,SR,SUR,Suriname,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,810721.00,810721.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
52936d8f-402f-4c5b-844d-ca2ed94170ce,64c612a7-e6d5-464e-af1f-88c4f1522a7a,SR,SR,SUR,Suriname,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,989674.00,989674.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
9465ae9d-4c2e-47fa-8815-0914372c4fff,c546498f-21fe-4685-909b-8a127a57afb0,TD,TD,TCD,Chad,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,5704155.54,4534012.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
b70ce663-c0d8-4ff5-a528-38d8b1bdc6d9,c546498f-21fe-4685-909b-8a127a57afb0,TD,TD,TCD,Chad,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,35365869.15,28110957.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
6eea9405-9bd2-4290-922c-8f5a611fd21b,c546498f-21fe-4685-909b-8a127a57afb0,TD,TD,TCD,Chad,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,42205387.72,33547425.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
ad303471-f0c0-4826-9e28-d3fe4a432885,c546498f-21fe-4685-909b-8a127a57afb0,TD,TD,TCD,Chad,Country,bb43fbf2-5897-40c5-aa85-4a5edff13fa0,RSSH,2017,2019,US$,0.00,8014326.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
d0ed65dd-9bb9-493d-96a0-3db10723578a,a1d45f7a-4622-4002-aedc-8bae17df0bc7,AO,AO,AGO,Angola,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,25110399.00,23110399.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
bda5c0be-dc93-4654-8446-5d3b247a3caf,a1d45f7a-4622-4002-aedc-8bae17df0bc7,AO,AO,AGO,Angola,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,6080400.00,6080400.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
c585ac91-4ec5-4166-91fa-84c76ffa2b44,a1d45f7a-4622-4002-aedc-8bae17df0bc7,AO,AO,AGO,Angola,Country,bb43fbf2-5897-40c5-aa85-4a5edff13fa0,RSSH,2017,2019,US$,0.00,6898141.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
594609d4-0f63-45cb-9ceb-bcc4d0247dfa,a1d45f7a-4622-4002-aedc-8bae17df0bc7,AO,AO,AGO,Angola,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,26898141.00,22000000.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
28e21d4e-2ec5-468f-9673-30b21b0a8e43,bb0182e7-608f-4b8b-9076-8d8bfd65331c,CU,CU,CUB,Cuba,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,13253226.00,13253226.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
8c41756a-e538-4267-bda4-1655ebd182cc,7c973abd-19b9-486b-956a-8ddeb7dd3f58,IN,IN,IND,India,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,65006452.00,65006452.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
5fc29aac-e98a-4d62-a61a-37da65130118,7c973abd-19b9-486b-956a-8ddeb7dd3f58,IN,IN,IND,India,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,155063624.00,155063624.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
7b0f1b3e-5de1-4080-8911-ebfb15d0dcee,7c973abd-19b9-486b-956a-8ddeb7dd3f58,IN,IN,IND,India,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,279929924.00,279929924.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
3a404aa8-f3f6-40f0-8934-eec54933d53e,cdfdab69-170a-42ea-8b98-8e19e19c685a,TM,TM,TKM,Turkmenistan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,3956665.00,3956665.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
a72d557a-ed3b-41f8-9006-cf5c7e283d5d,d75fca8c-d7e4-4c8d-9c44-91d6112827c7,KH,KH,KHM,Cambodia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,13812665.00,13812665.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
0980e942-0af2-449a-82a3-fbc444a87b85,d75fca8c-d7e4-4c8d-9c44-91d6112827c7,KH,KH,KHM,Cambodia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,41597533.00,41597533.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
46f816a3-0e03-4b32-9607-41e2b9834344,0ce9c9f6-40cb-429a-a51f-93cd10773722,TH,TH,THA,Thailand,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,24569150.00,23473375.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c16fa8ab-3f97-4e40-a285-73a84b54689c,0ce9c9f6-40cb-429a-a51f-93cd10773722,TH,TH,THA,Thailand,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,13096509.00,14192284.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
97527f4f-3124-48b3-b2be-cf19107455c9,a11f6ff8-cd18-4942-b0be-9488e846d731,BZ,BZ,BLZ,Belize,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,537829.00,537829.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
5984bf19-d3b2-4a5e-928e-d587d9954228,a11f6ff8-cd18-4942-b0be-9488e846d731,BZ,BZ,BLZ,Belize,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,1378449.00,1378449.00,Agreed,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
2fed7b94-8762-4e91-94c9-5d9035a61aad,5dc7f407-48e2-47dc-9e54-9a94e49999fe,SN,SN,SEN,Senegal,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,40804408.04,32360808.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
b600ba94-c421-44c9-81ce-6c008d21d699,5dc7f407-48e2-47dc-9e54-9a94e49999fe,SN,SN,SEN,Senegal,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7568000.22,10743845.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c0edffbc-de49-40ff-87b1-9f8c1a350463,5dc7f407-48e2-47dc-9e54-9a94e49999fe,SN,SN,SEN,Senegal,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,24540784.42,21868293.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
b852ad38-6938-4f3b-a1aa-085713bc1d65,b3d59122-9d71-4df9-ae0e-9e4b1b315de8,MM,MM,MMR,Myanmar,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,123102465.00,123102465.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
